,AREA_NAME,CRIME_GROUP,YEAR,Arrests,Reports,Population,SqMile,Arrests_Per_SqMile,Arrests_Per_10k_Pop,Reports_Per_SqMile,Reports_Per_10k_Pop
2383,HOLLYWOOD,Forgery/Counterfeit,2017,44,2.0,300000,17.2,2.56,1.47,0.12,0.07
2384,HOLLYWOOD,Forgery/Counterfeit,2018,37,1.0,300000,17.2,2.15,1.23,0.06,0.03
2385,HOLLYWOOD,Forgery/Counterfeit,2019,20,0.0,300000,17.2,1.16,0.67,0.0,0.0
2386,HOLLYWOOD,Forgery/Counterfeit,2020,6,2.0,300000,17.2,0.35,0.2,0.12,0.07
2387,HOLLYWOOD,Forgery/Counterfeit,2021,20,0.0,300000,17.2,1.16,0.67,0.0,0.0
2388,HOLLYWOOD,Forgery/Counterfeit,2022,9,1.0,300000,17.2,0.52,0.3,0.06,0.03
2389,HOLLYWOOD,Forgery/Counterfeit,2023,5,0.0,300000,17.2,0.29,0.17,0.0,0.0
2390,HOLLYWOOD,Fraud/Embezzlement,2010,71,584.0,300000,17.2,4.13,2.37,33.95,19.47
2391,HOLLYWOOD,Fraud/Embezzlement,2011,115,646.0,300000,17.2,6.69,3.83,37.56,21.53
2392,HOLLYWOOD,Fraud/Embezzlement,2012,218,779.0,300000,17.2,12.67,7.27,45.29,25.97
2393,HOLLYWOOD,Fraud/Embezzlement,2013,52,725.0,300000,17.2,3.02,1.73,42.15,24.17
2394,HOLLYWOOD,Fraud/Embezzlement,2014,48,642.0,300000,17.2,2.79,1.6,37.33,21.4
2395,HOLLYWOOD,Fraud/Embezzlement,2015,77,750.0,300000,17.2,4.48,2.57,43.6,25.0
2396,HOLLYWOOD,Fraud/Embezzlement,2016,103,814.0,300000,17.2,5.99,3.43,47.33,27.13
2397,HOLLYWOOD,Fraud/Embezzlement,2017,104,816.0,300000,17.2,6.05,3.47,47.44,27.2
2398,HOLLYWOOD,Fraud/Embezzlement,2018,121,744.0,300000,17.2,7.03,4.03,43.26,24.8
2399,HOLLYWOOD,Fraud/Embezzlement,2019,68,696.0,300000,17.2,3.95,2.27,40.47,23.2
2400,HOLLYWOOD,Fraud/Embezzlement,2020,49,675.0,300000,17.2,2.85,1.63,39.24,22.5
2401,HOLLYWOOD,Fraud/Embezzlement,2021,44,769.0,300000,17.2,2.56,1.47,44.71,25.63
2402,HOLLYWOOD,Fraud/Embezzlement,2022,36,920.0,300000,17.2,2.09,1.2,53.49,30.67
2403,HOLLYWOOD,Fraud/Embezzlement,2023,37,395.0,300000,17.2,2.15,1.23,22.97,13.17
2404,HOLLYWOOD,Gambling,2010,14,0.0,300000,17.2,0.81,0.47,0.0,0.0
2405,HOLLYWOOD,Gambling,2011,50,0.0,300000,17.2,2.91,1.67,0.0,0.0
2406,HOLLYWOOD,Gambling,2012,28,0.0,300000,17.2,1.63,0.93,0.0,0.0
2407,HOLLYWOOD,Gambling,2013,8,0.0,300000,17.2,0.47,0.27,0.0,0.0
2408,HOLLYWOOD,Gambling,2014,39,0.0,300000,17.2,2.27,1.3,0.0,0.0
2409,HOLLYWOOD,Gambling,2015,19,0.0,300000,17.2,1.1,0.63,0.0,0.0
2410,HOLLYWOOD,Gambling,2016,3,0.0,300000,17.2,0.17,0.1,0.0,0.0
2411,HOLLYWOOD,Gambling,2017,9,0.0,300000,17.2,0.52,0.3,0.0,0.0
2412,HOLLYWOOD,Gambling,2018,7,0.0,300000,17.2,0.41,0.23,0.0,0.0
2413,HOLLYWOOD,Gambling,2019,1,0.0,300000,17.2,0.06,0.03,0.0,0.0
2414,HOLLYWOOD,Gambling,2020,9,0.0,300000,17.2,0.52,0.3,0.0,0.0
2415,HOLLYWOOD,Gambling,2021,24,0.0,300000,17.2,1.4,0.8,0.0,0.0
2416,HOLLYWOOD,Gambling,2022,29,0.0,300000,17.2,1.69,0.97,0.0,0.0
2417,HOLLYWOOD,Gambling,2023,7,0.0,300000,17.2,0.41,0.23,0.0,0.0
2418,HOLLYWOOD,Homicide,2010,11,11.0,300000,17.2,0.64,0.37,0.64,0.37
2419,HOLLYWOOD,Homicide,2011,15,8.0,300000,17.2,0.87,0.5,0.47,0.27
2420,HOLLYWOOD,Homicide,2012,3,6.0,300000,17.2,0.17,0.1,0.35,0.2
2421,HOLLYWOOD,Homicide,2013,14,7.0,300000,17.2,0.81,0.47,0.41,0.23
2422,HOLLYWOOD,Homicide,2014,6,9.0,300000,17.2,0.35,0.2,0.52,0.3
2423,HOLLYWOOD,Homicide,2015,9,8.0,300000,17.2,0.52,0.3,0.47,0.27
2424,HOLLYWOOD,Homicide,2016,7,8.0,300000,17.2,0.41,0.23,0.47,0.27
2425,HOLLYWOOD,Homicide,2017,2,2.0,300000,17.2,0.12,0.07,0.12,0.07
2426,HOLLYWOOD,Homicide,2018,6,8.0,300000,17.2,0.35,0.2,0.47,0.27
2427,HOLLYWOOD,Homicide,2019,2,5.0,300000,17.2,0.12,0.07,0.29,0.17
2428,HOLLYWOOD,Homicide,2020,3,7.0,300000,17.2,0.17,0.1,0.41,0.23
2429,HOLLYWOOD,Homicide,2021,8,9.0,300000,17.2,0.47,0.27,0.52,0.3
2430,HOLLYWOOD,Homicide,2022,8,12.0,300000,17.2,0.47,0.27,0.7,0.4
2431,HOLLYWOOD,Homicide,2023,2,7.0,300000,17.2,0.12,0.07,0.41,0.23
2432,HOLLYWOOD,Larceny,2010,419,2954.0,300000,17.2,24.36,13.97,171.74,98.47
2433,HOLLYWOOD,Larceny,2011,372,3058.0,300000,17.2,21.63,12.4,177.79,101.93
2434,HOLLYWOOD,Larceny,2012,446,3155.0,300000,17.2,25.93,14.87,183.43,105.17
2435,HOLLYWOOD,Larceny,2013,329,2863.0,300000,17.2,19.13,10.97,166.45,95.43
2436,HOLLYWOOD,Larceny,2014,357,2759.0,300000,17.2,20.76,11.9,160.41,91.97
2437,HOLLYWOOD,Larceny,2015,371,3251.0,300000,17.2,21.57,12.37,189.01,108.37
2438,HOLLYWOOD,Larceny,2016,308,3431.0,300000,17.2,17.91,10.27,199.48,114.37
2439,HOLLYWOOD,Larceny,2017,249,3864.0,300000,17.2,14.48,8.3,224.65,128.8
2440,HOLLYWOOD,Larceny,2018,256,4040.0,300000,17.2,14.88,8.53,234.88,134.67
2441,HOLLYWOOD,Larceny,2019,229,3984.0,300000,17.2,13.31,7.63,231.63,132.8
2442,HOLLYWOOD,Larceny,2020,119,2915.0,300000,17.2,6.92,3.97,169.48,97.17
2443,HOLLYWOOD,Larceny,2021,126,3672.0,300000,17.2,7.33,4.2,213.49,122.4
2444,HOLLYWOOD,Larceny,2022,140,4100.0,300000,17.2,8.14,4.67,238.37,136.67
2445,HOLLYWOOD,Larceny,2023,160,2032.0,300000,17.2,9.3,5.33,118.14,67.73
2446,HOLLYWOOD,Liquor Laws,2010,305,0.0,300000,17.2,17.73,10.17,0.0,0.0
2447,HOLLYWOOD,Liquor Laws,2011,542,0.0,300000,17.2,31.51,18.07,0.0,0.0
2448,HOLLYWOOD,Liquor Laws,2012,1170,0.0,300000,17.2,68.02,39.0,0.0,0.0
2449,HOLLYWOOD,Liquor Laws,2013,1691,0.0,300000,17.2,98.31,56.37,0.0,0.0
2450,HOLLYWOOD,Liquor Laws,2014,1511,0.0,300000,17.2,87.85,50.37,0.0,0.0
2451,HOLLYWOOD,Liquor Laws,2015,1894,0.0,300000,17.2,110.12,63.13,0.0,0.0
2452,HOLLYWOOD,Liquor Laws,2016,1188,0.0,300000,17.2,69.07,39.6,0.0,0.0
2453,HOLLYWOOD,Liquor Laws,2017,603,0.0,300000,17.2,35.06,20.1,0.0,0.0
2454,HOLLYWOOD,Liquor Laws,2018,390,0.0,300000,17.2,22.67,13.0,0.0,0.0
2455,HOLLYWOOD,Liquor Laws,2019,388,0.0,300000,17.2,22.56,12.93,0.0,0.0
2456,HOLLYWOOD,Liquor Laws,2020,210,0.0,300000,17.2,12.21,7.0,0.0,0.0
2457,HOLLYWOOD,Liquor Laws,2021,130,0.0,300000,17.2,7.56,4.33,0.0,0.0
2458,HOLLYWOOD,Liquor Laws,2022,40,0.0,300000,17.2,2.33,1.33,0.0,0.0
2459,HOLLYWOOD,Liquor Laws,2023,16,0.0,300000,17.2,0.93,0.53,0.0,0.0
2460,HOLLYWOOD,Miscellaneous Other Violations,2010,3069,1643.0,300000,17.2,178.43,102.3,95.52,54.77
2461,HOLLYWOOD,Miscellaneous Other Violations,2011,3055,1582.0,300000,17.2,177.62,101.83,91.98,52.73
2462,HOLLYWOOD,Miscellaneous Other Violations,2012,2983,1546.0,300000,17.2,173.43,99.43,89.88,51.53
2463,HOLLYWOOD,Miscellaneous Other Violations,2013,2542,1468.0,300000,17.2,147.79,84.73,85.35,48.93
2464,HOLLYWOOD,Miscellaneous Other Violations,2014,2003,1461.0,300000,17.2,116.45,66.77,84.94,48.7
2465,HOLLYWOOD,Miscellaneous Other Violations,2015,2023,1673.0,300000,17.2,117.62,67.43,97.27,55.77
2466,HOLLYWOOD,Miscellaneous Other Violations,2016,1773,1847.0,300000,17.2,103.08,59.1,107.38,61.57
2467,HOLLYWOOD,Miscellaneous Other Violations,2017,1932,1978.0,300000,17.2,112.33,64.4,115.0,65.93
2468,HOLLYWOOD,Miscellaneous Other Violations,2018,2154,2093.0,300000,17.2,125.23,71.8,121.69,69.77
2469,HOLLYWOOD,Miscellaneous Other Violations,2019,1371,1985.0,300000,17.2,79.71,45.7,115.41,66.17
2470,HOLLYWOOD,Miscellaneous Other Violations,2020,816,1913.0,300000,17.2,47.44,27.2,111.22,63.77
2471,HOLLYWOOD,Miscellaneous Other Violations,2021,692,2145.0,300000,17.2,40.23,23.07,124.71,71.5
2472,HOLLYWOOD,Miscellaneous Other Violations,2022,573,1931.0,300000,17.2,33.31,19.1,112.27,64.37
2473,HOLLYWOOD,Miscellaneous Other Violations,2023,360,1007.0,300000,17.2,20.93,12.0,58.55,33.57
2474,HOLLYWOOD,Moving Traffic Violations,2010,636,1.0,300000,17.2,36.98,21.2,0.06,0.03
2475,HOLLYWOOD,Moving Traffic Violations,2011,436,2.0,300000,17.2,25.35,14.53,0.12,0.07
2476,HOLLYWOOD,Moving Traffic Violations,2012,392,1.0,300000,17.2,22.79,13.07,0.06,0.03
2477,HOLLYWOOD,Moving Traffic Violations,2013,354,0.0,300000,17.2,20.58,11.8,0.0,0.0
2478,HOLLYWOOD,Moving Traffic Violations,2014,330,0.0,300000,17.2,19.19,11.0,0.0,0.0
2479,HOLLYWOOD,Moving Traffic Violations,2015,270,1.0,300000,17.2,15.7,9.0,0.06,0.03
2480,HOLLYWOOD,Moving Traffic Violations,2016,240,7.0,300000,17.2,13.95,8.0,0.41,0.23
2481,HOLLYWOOD,Moving Traffic Violations,2017,205,2.0,300000,17.2,11.92,6.83,0.12,0.07
2482,HOLLYWOOD,Moving Traffic Violations,2018,213,2.0,300000,17.2,12.38,7.1,0.12,0.07
2483,HOLLYWOOD,Moving Traffic Violations,2019,149,1.0,300000,17.2,8.66,4.97,0.06,0.03
2484,HOLLYWOOD,Moving Traffic Violations,2020,95,3.0,300000,17.2,5.52,3.17,0.17,0.1
2485,HOLLYWOOD,Moving Traffic Violations,2021,109,8.0,300000,17.2,6.34,3.63,0.47,0.27
2486,HOLLYWOOD,Moving Traffic Violations,2022,97,3.0,300000,17.2,5.64,3.23,0.17,0.1
2487,HOLLYWOOD,Moving Traffic Violations,2023,48,1.0,300000,17.2,2.79,1.6,0.06,0.03
2488,HOLLYWOOD,Narcotic Drug Laws,2010,1844,1.0,300000,17.2,107.21,61.47,0.06,0.03
2489,HOLLYWOOD,Narcotic Drug Laws,2011,1267,0.0,300000,17.2,73.66,42.23,0.0,0.0
2490,HOLLYWOOD,Narcotic Drug Laws,2012,1718,0.0,300000,17.2,99.88,57.27,0.0,0.0
2491,HOLLYWOOD,Narcotic Drug Laws,2013,1514,0.0,300000,17.2,88.02,50.47,0.0,0.0
2492,HOLLYWOOD,Narcotic Drug Laws,2014,1370,0.0,300000,17.2,79.65,45.67,0.0,0.0
2493,HOLLYWOOD,Narcotic Drug Laws,2015,1102,0.0,300000,17.2,64.07,36.73,0.0,0.0
2494,HOLLYWOOD,Narcotic Drug Laws,2016,1099,1.0,300000,17.2,63.9,36.63,0.06,0.03
2495,HOLLYWOOD,Narcotic Drug Laws,2017,1040,0.0,300000,17.2,60.47,34.67,0.0,0.0
2496,HOLLYWOOD,Narcotic Drug Laws,2018,1542,0.0,300000,17.2,89.65,51.4,0.0,0.0
2497,HOLLYWOOD,Narcotic Drug Laws,2019,805,0.0,300000,17.2,46.8,26.83,0.0,0.0
2498,HOLLYWOOD,Narcotic Drug Laws,2020,484,0.0,300000,17.2,28.14,16.13,0.0,0.0
2499,HOLLYWOOD,Narcotic Drug Laws,2021,361,0.0,300000,17.2,20.99,12.03,0.0,0.0
2500,HOLLYWOOD,Narcotic Drug Laws,2022,294,0.0,300000,17.2,17.09,9.8,0.0,0.0
2501,HOLLYWOOD,Narcotic Drug Laws,2023,231,0.0,300000,17.2,13.43,7.7,0.0,0.0
2502,HOLLYWOOD,Non-Criminal Detention,2010,37,0.0,300000,17.2,2.15,1.23,0.0,0.0
2503,HOLLYWOOD,Non-Criminal Detention,2011,25,0.0,300000,17.2,1.45,0.83,0.0,0.0
2504,HOLLYWOOD,Non-Criminal Detention,2012,32,0.0,300000,17.2,1.86,1.07,0.0,0.0
2505,HOLLYWOOD,Non-Criminal Detention,2013,24,0.0,300000,17.2,1.4,0.8,0.0,0.0
2506,HOLLYWOOD,Non-Criminal Detention,2014,7,0.0,300000,17.2,0.41,0.23,0.0,0.0
2507,HOLLYWOOD,Non-Criminal Detention,2015,17,0.0,300000,17.2,0.99,0.57,0.0,0.0
2508,HOLLYWOOD,Non-Criminal Detention,2016,20,0.0,300000,17.2,1.16,0.67,0.0,0.0
2509,HOLLYWOOD,Non-Criminal Detention,2017,10,0.0,300000,17.2,0.58,0.33,0.0,0.0
2510,HOLLYWOOD,Non-Criminal Detention,2018,5,0.0,300000,17.2,0.29,0.17,0.0,0.0
2511,HOLLYWOOD,Non-Criminal Detention,2019,5,0.0,300000,17.2,0.29,0.17,0.0,0.0
2512,HOLLYWOOD,Non-Criminal Detention,2020,8,0.0,300000,17.2,0.47,0.27,0.0,0.0
2513,HOLLYWOOD,Non-Criminal Detention,2021,12,0.0,300000,17.2,0.7,0.4,0.0,0.0
2514,HOLLYWOOD,Non-Criminal Detention,2022,14,0.0,300000,17.2,0.81,0.47,0.0,0.0
2515,HOLLYWOOD,Non-Criminal Detention,2023,7,0.0,300000,17.2,0.41,0.23,0.0,0.0
2516,HOLLYWOOD,Other Assaults,2010,441,1495.0,300000,17.2,25.64,14.7,86.92,49.83
2517,HOLLYWOOD,Other Assaults,2011,424,1555.0,300000,17.2,24.65,14.13,90.41,51.83
2518,HOLLYWOOD,Other Assaults,2012,435,1562.0,300000,17.2,25.29,14.5,90.81,52.07
2519,HOLLYWOOD,Other Assaults,2013,408,1452.0,300000,17.2,23.72,13.6,84.42,48.4
2520,HOLLYWOOD,Other Assaults,2014,430,1456.0,300000,17.2,25.0,14.33,84.65,48.53
2521,HOLLYWOOD,Other Assaults,2015,425,1432.0,300000,17.2,24.71,14.17,83.26,47.73
2522,HOLLYWOOD,Other Assaults,2016,462,1596.0,300000,17.2,26.86,15.4,92.79,53.2
2523,HOLLYWOOD,Other Assaults,2017,598,1737.0,300000,17.2,34.77,19.93,100.99,57.9
2524,HOLLYWOOD,Other Assaults,2018,487,1666.0,300000,17.2,28.31,16.23,96.86,55.53
2525,HOLLYWOOD,Other Assaults,2019,442,1709.0,300000,17.2,25.7,14.73,99.36,56.97
2526,HOLLYWOOD,Other Assaults,2020,423,1449.0,300000,17.2,24.59,14.1,84.24,48.3
2527,HOLLYWOOD,Other Assaults,2021,453,1671.0,300000,17.2,26.34,15.1,97.15,55.7
2528,HOLLYWOOD,Other Assaults,2022,393,1807.0,300000,17.2,22.85,13.1,105.06,60.23
2529,HOLLYWOOD,Other Assaults,2023,261,933.0,300000,17.2,15.17,8.7,54.24,31.1
2530,HOLLYWOOD,Pre-Delinquency,2010,21,0.0,300000,17.2,1.22,0.7,0.0,0.0
2531,HOLLYWOOD,Pre-Delinquency,2011,11,0.0,300000,17.2,0.64,0.37,0.0,0.0
2532,HOLLYWOOD,Pre-Delinquency,2012,4,0.0,300000,17.2,0.23,0.13,0.0,0.0
2533,HOLLYWOOD,Pre-Delinquency,2013,1,0.0,300000,17.2,0.06,0.03,0.0,0.0
2534,HOLLYWOOD,Pre-Delinquency,2014,3,0.0,300000,17.2,0.17,0.1,0.0,0.0
2535,HOLLYWOOD,Pre-Delinquency,2015,4,0.0,300000,17.2,0.23,0.13,0.0,0.0
2536,HOLLYWOOD,Pre-Delinquency,2016,5,0.0,300000,17.2,0.29,0.17,0.0,0.0
2537,HOLLYWOOD,Pre-Delinquency,2017,6,0.0,300000,17.2,0.35,0.2,0.0,0.0
2538,HOLLYWOOD,Pre-Delinquency,2018,4,0.0,300000,17.2,0.23,0.13,0.0,0.0
2539,HOLLYWOOD,Pre-Delinquency,2019,2,0.0,300000,17.2,0.12,0.07,0.0,0.0
2540,HOLLYWOOD,Pre-Delinquency,2020,3,0.0,300000,17.2,0.17,0.1,0.0,0.0
2541,HOLLYWOOD,Pre-Delinquency,2021,1,0.0,300000,17.2,0.06,0.03,0.0,0.0
2542,HOLLYWOOD,Prostitution/Allied,2010,681,4.0,300000,17.2,39.59,22.7,0.23,0.13
2543,HOLLYWOOD,Prostitution/Allied,2011,753,3.0,300000,17.2,43.78,25.1,0.17,0.1
2544,HOLLYWOOD,Prostitution/Allied,2012,1220,8.0,300000,17.2,70.93,40.67,0.47,0.27
2545,HOLLYWOOD,Prostitution/Allied,2013,1069,6.0,300000,17.2,62.15,35.63,0.35,0.2
2546,HOLLYWOOD,Prostitution/Allied,2014,745,7.0,300000,17.2,43.31,24.83,0.41,0.23
2547,HOLLYWOOD,Prostitution/Allied,2015,771,22.0,300000,17.2,44.83,25.7,1.28,0.73
2548,HOLLYWOOD,Prostitution/Allied,2016,553,8.0,300000,17.2,32.15,18.43,0.47,0.27
2549,HOLLYWOOD,Prostitution/Allied,2017,483,13.0,300000,17.2,28.08,16.1,0.76,0.43
2550,HOLLYWOOD,Prostitution/Allied,2018,314,5.0,300000,17.2,18.26,10.47,0.29,0.17
2551,HOLLYWOOD,Prostitution/Allied,2019,272,7.0,300000,17.2,15.81,9.07,0.41,0.23
2552,HOLLYWOOD,Prostitution/Allied,2020,252,8.0,300000,17.2,14.65,8.4,0.47,0.27
2553,HOLLYWOOD,Prostitution/Allied,2021,193,13.0,300000,17.2,11.22,6.43,0.76,0.43
2554,HOLLYWOOD,Prostitution/Allied,2022,233,5.0,300000,17.2,13.55,7.77,0.29,0.17
2555,HOLLYWOOD,Prostitution/Allied,2023,93,1.0,300000,17.2,5.41,3.1,0.06,0.03
2556,HOLLYWOOD,Rape,2010,17,73.0,300000,17.2,0.99,0.57,4.24,2.43
2557,HOLLYWOOD,Rape,2011,18,75.0,300000,17.2,1.05,0.6,4.36,2.5
2558,HOLLYWOOD,Rape,2012,19,83.0,300000,17.2,1.1,0.63,4.83,2.77
2559,HOLLYWOOD,Rape,2013,18,69.0,300000,17.2,1.05,0.6,4.01,2.3
2560,HOLLYWOOD,Rape,2014,19,100.0,300000,17.2,1.1,0.63,5.81,3.33
2561,HOLLYWOOD,Rape,2015,18,92.0,300000,17.2,1.05,0.6,5.35,3.07
2562,HOLLYWOOD,Rape,2016,22,86.0,300000,17.2,1.28,0.73,5.0,2.87
2563,HOLLYWOOD,Rape,2017,12,101.0,300000,17.2,0.7,0.4,5.87,3.37
2564,HOLLYWOOD,Rape,2018,15,80.0,300000,17.2,0.87,0.5,4.65,2.67
2565,HOLLYWOOD,Rape,2019,11,64.0,300000,17.2,0.64,0.37,3.72,2.13
2566,HOLLYWOOD,Rape,2020,8,53.0,300000,17.2,0.47,0.27,3.08,1.77
2567,HOLLYWOOD,Rape,2021,12,62.0,300000,17.2,0.7,0.4,3.6,2.07
2568,HOLLYWOOD,Rape,2022,10,57.0,300000,17.2,0.58,0.33,3.31,1.9
2569,HOLLYWOOD,Rape,2023,4,29.0,300000,17.2,0.23,0.13,1.69,0.97
2570,HOLLYWOOD,Receive Stolen Property,2010,47,0.0,300000,17.2,2.73,1.57,0.0,0.0
2571,HOLLYWOOD,Receive Stolen Property,2011,63,0.0,300000,17.2,3.66,2.1,0.0,0.0
2572,HOLLYWOOD,Receive Stolen Property,2012,95,0.0,300000,17.2,5.52,3.17,0.0,0.0
2573,HOLLYWOOD,Receive Stolen Property,2013,72,0.0,300000,17.2,4.19,2.4,0.0,0.0
2574,HOLLYWOOD,Receive Stolen Property,2014,52,0.0,300000,17.2,3.02,1.73,0.0,0.0
2575,HOLLYWOOD,Receive Stolen Property,2015,49,0.0,300000,17.2,2.85,1.63,0.0,0.0
2576,HOLLYWOOD,Receive Stolen Property,2016,30,0.0,300000,17.2,1.74,1.0,0.0,0.0
2577,HOLLYWOOD,Receive Stolen Property,2017,42,0.0,300000,17.2,2.44,1.4,0.0,0.0
2578,HOLLYWOOD,Receive Stolen Property,2018,32,0.0,300000,17.2,1.86,1.07,0.0,0.0
2579,HOLLYWOOD,Receive Stolen Property,2019,13,0.0,300000,17.2,0.76,0.43,0.0,0.0
2580,HOLLYWOOD,Receive Stolen Property,2020,18,0.0,300000,17.2,1.05,0.6,0.0,0.0
2581,HOLLYWOOD,Receive Stolen Property,2021,21,0.0,300000,17.2,1.22,0.7,0.0,0.0
2582,HOLLYWOOD,Receive Stolen Property,2022,25,0.0,300000,17.2,1.45,0.83,0.0,0.0
2583,HOLLYWOOD,Receive Stolen Property,2023,8,0.0,300000,17.2,0.47,0.27,0.0,0.0
2584,HOLLYWOOD,Robbery,2010,181,533.0,300000,17.2,10.52,6.03,30.99,17.77
2585,HOLLYWOOD,Robbery,2011,177,473.0,300000,17.2,10.29,5.9,27.5,15.77
2586,HOLLYWOOD,Robbery,2012,155,522.0,300000,17.2,9.01,5.17,30.35,17.4
2587,HOLLYWOOD,Robbery,2013,168,390.0,300000,17.2,9.77,5.6,22.67,13.0
2588,HOLLYWOOD,Robbery,2014,109,380.0,300000,17.2,6.34,3.63,22.09,12.67
2589,HOLLYWOOD,Robbery,2015,171,445.0,300000,17.2,9.94,5.7,25.87,14.83
2590,HOLLYWOOD,Robbery,2016,147,565.0,300000,17.2,8.55,4.9,32.85,18.83
2591,HOLLYWOOD,Robbery,2017,200,546.0,300000,17.2,11.63,6.67,31.74,18.2
2592,HOLLYWOOD,Robbery,2018,202,558.0,300000,17.2,11.74,6.73,32.44,18.6
2593,HOLLYWOOD,Robbery,2019,188,578.0,300000,17.2,10.93,6.27,33.6,19.27
2594,HOLLYWOOD,Robbery,2020,112,449.0,300000,17.2,6.51,3.73,26.1,14.97
2595,HOLLYWOOD,Robbery,2021,135,637.0,300000,17.2,7.85,4.5,37.03,21.23
2596,HOLLYWOOD,Robbery,2022,135,620.0,300000,17.2,7.85,4.5,36.05,20.67
2597,HOLLYWOOD,Robbery,2023,71,259.0,300000,17.2,4.13,2.37,15.06,8.63
2598,HOLLYWOOD,Sex (except rape/prst),2010,100,241.0,300000,17.2,5.81,3.33,14.01,8.03
2599,HOLLYWOOD,Sex (except rape/prst),2011,90,240.0,300000,17.2,5.23,3.0,13.95,8.0
2600,HOLLYWOOD,Sex (except rape/prst),2012,245,286.0,300000,17.2,14.24,8.17,16.63,9.53
2601,HOLLYWOOD,Sex (except rape/prst),2013,175,231.0,300000,17.2,10.17,5.83,13.43,7.7
2602,HOLLYWOOD,Sex (except rape/prst),2014,203,230.0,300000,17.2,11.8,6.77,13.37,7.67
2603,HOLLYWOOD,Sex (except rape/prst),2015,117,233.0,300000,17.2,6.8,3.9,13.55,7.77
2604,HOLLYWOOD,Sex (except rape/prst),2016,58,273.0,300000,17.2,3.37,1.93,15.87,9.1
2605,HOLLYWOOD,Sex (except rape/prst),2017,58,310.0,300000,17.2,3.37,1.93,18.02,10.33
2606,HOLLYWOOD,Sex (except rape/prst),2018,68,309.0,300000,17.2,3.95,2.27,17.97,10.3
2607,HOLLYWOOD,Sex (except rape/prst),2019,59,311.0,300000,17.2,3.43,1.97,18.08,10.37
2608,HOLLYWOOD,Sex (except rape/prst),2020,45,271.0,300000,17.2,2.62,1.5,15.76,9.03
2609,HOLLYWOOD,Sex (except rape/prst),2021,37,329.0,300000,17.2,2.15,1.23,19.13,10.97
2610,HOLLYWOOD,Sex (except rape/prst),2022,27,313.0,300000,17.2,1.57,0.9,18.2,10.43
2611,HOLLYWOOD,Sex (except rape/prst),2023,17,133.0,300000,17.2,0.99,0.57,7.73,4.43
2612,HOLLYWOOD,Unknown,2010,1061,0.0,300000,17.2,61.69,35.37,0.0,0.0
2613,HOLLYWOOD,Unknown,2011,1138,0.0,300000,17.2,66.16,37.93,0.0,0.0
2614,HOLLYWOOD,Unknown,2012,1435,0.0,300000,17.2,83.43,47.83,0.0,0.0
2615,HOLLYWOOD,Unknown,2013,1132,0.0,300000,17.2,65.81,37.73,0.0,0.0
2616,HOLLYWOOD,Unknown,2014,1050,0.0,300000,17.2,61.05,35.0,0.0,0.0
2617,HOLLYWOOD,Unknown,2015,2305,0.0,300000,17.2,134.01,76.83,0.0,0.0
2618,HOLLYWOOD,Unknown,2016,1618,0.0,300000,17.2,94.07,53.93,0.0,0.0
2619,HOLLYWOOD,Unknown,2017,819,0.0,300000,17.2,47.62,27.3,0.0,0.0
2620,HOLLYWOOD,Unknown,2018,1730,0.0,300000,17.2,100.58,57.67,0.0,0.0
2621,HOLLYWOOD,Unknown,2019,944,0.0,300000,17.2,54.88,31.47,0.0,0.0
2622,HOLLYWOOD,Unknown,2020,374,0.0,300000,17.2,21.74,12.47,0.0,0.0
2623,HOLLYWOOD,Unknown,2021,124,0.0,300000,17.2,7.21,4.13,0.0,0.0
2624,HOLLYWOOD,Unknown,2022,95,0.0,300000,17.2,5.52,3.17,0.0,0.0
2625,HOLLYWOOD,Unknown,2023,118,0.0,300000,17.2,6.86,3.93,0.0,0.0
2626,HOLLYWOOD,Vehicle Theft,2010,66,562.0,300000,17.2,3.84,2.2,32.67,18.73
2627,HOLLYWOOD,Vehicle Theft,2011,82,511.0,300000,17.2,4.77,2.73,29.71,17.03
2628,HOLLYWOOD,Vehicle Theft,2012,79,410.0,300000,17.2,4.59,2.63,23.84,13.67
2629,HOLLYWOOD,Vehicle Theft,2013,89,419.0,300000,17.2,5.17,2.97,24.36,13.97
2630,HOLLYWOOD,Vehicle Theft,2014,64,435.0,300000,17.2,3.72,2.13,25.29,14.5
2631,HOLLYWOOD,Vehicle Theft,2015,102,553.0,300000,17.2,5.93,3.4,32.15,18.43
2632,HOLLYWOOD,Vehicle Theft,2016,156,653.0,300000,17.2,9.07,5.2,37.97,21.77
2633,HOLLYWOOD,Vehicle Theft,2017,163,576.0,300000,17.2,9.48,5.43,33.49,19.2
2634,HOLLYWOOD,Vehicle Theft,2018,136,513.0,300000,17.2,7.91,4.53,29.83,17.1
2635,HOLLYWOOD,Vehicle Theft,2019,99,434.0,300000,17.2,5.76,3.3,25.23,14.47
2636,HOLLYWOOD,Vehicle Theft,2020,124,720.0,300000,17.2,7.21,4.13,41.86,24.0
2637,HOLLYWOOD,Vehicle Theft,2021,131,905.0,300000,17.2,7.62,4.37,52.62,30.17
2638,HOLLYWOOD,Vehicle Theft,2022,124,922.0,300000,17.2,7.21,4.13,53.6,30.73
2639,HOLLYWOOD,Vehicle Theft,2023,46,423.0,300000,17.2,2.67,1.53,24.59,14.1
2640,HOLLYWOOD,Weapon (carry/poss),2010,148,42.0,300000,17.2,8.6,4.93,2.44,1.4
